Linking,Asset Tag,Asset Description,Asset Type,Condition,Asset Type Description,Site,Location,Transact As Whole,Department Code,Checked Out,Serial No,Hyperlink,Manufacturer,Model,Check Out Length,Check Out Lead Time,Depreciation Class,Category,Vendor Number,Purchase Date,Purchase Cost,Salvage Value,Depreciation Begin Date,Last Depreciation Date,Total Depreciation,Current Depreciation,Book Value,Depreciate Asset,Purchase Order,Begin,End,Provider,Last Audit Date,Due Date,Customer No.,Customer Name,Employee No.,Employee Name
  Not Linked,14601,Zoom H5 Field Recorder (D),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14602,Sony EXM-XM1 Shotgun Microphone,Microphone,Fine,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14603,no description,Other,Fine,Etc.,Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14604,Zoom H5 Field Recorder (C),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14605,XLR Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14606,XLR Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14607,XLR Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14608,Key M: Practicum (TDMP 318/IRC ???),Key,Good,,Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14609,Micro SD Card,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14610,Micro SD Card,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14611,Micro SD Card,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14612,32 GB Micro SD Card and Adapter,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14613,Memory Stick Duo Adapter,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14614,Field Production Tripod (F),Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14615,Micro SD Card,Memory,Good,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14616,Feild Production Light Kit (B),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14617,Field Production Light Stand 2 (B),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14618,Field Production Light Stand 3 (B),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14619,Field Production Light Stand 1 (D),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14620,Field Production Light Stand 2 (D),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14621,Field Production Light Stand 3 (D),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14622,Field Production Light Stand 1 (E),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14623,Field Production Light Stand 2 (E),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14624,Field Production Light Stand 3 (E),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14625,Field Production Light Stand 1 (F),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14626,Field Production Light Stand 2 (F),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14627,Field Production Light Stand 3 (F),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14628,Field Production Light 1 (D),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14629,Field Production Cord 1 (D),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14630,Field Production Light 2 (D),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14631,Field Production Cord 2 (D),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14632,Field Production Light 3 (D),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14633,Field Production Cord 3 (D),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14634,Field Production Light Kit (E),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14635,Field Production Light 1 (E),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14636,Field Production Cord 1 (E),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14637,Field Production Light 2 (E),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14638,Field Production Cord 2 (E),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14639,Field Production Light 3 (E),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14640,Field Production Cord 3 (E),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14641,Field Production Light Kit (F),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14642,Field Production Light 1 (F),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14643,Field Production Cord 1 (F),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14644,Field Production Light 2 (F),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14645,Field Production Cord 2 (F),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14646,Field Production Light 3 (F),Lights,Good,"Black Bag, Case lighst, Fresnel, Day-lights, Field-Pro lights",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14647,Field Production Cord 3 (F),Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14648,Field Production Light Stand 1 (C),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14649,Field Prodcution Light Stand 2 (C),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14650,Field Production Light Stand 3 (C),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14651,Field Production Light Stand 1 (A),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14652,Field Production Light Stand 2 (A),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14653,Field Production Light Stand 3 (A),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14654,Documentary Light Stand 3 (A),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14655,Light Stand,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14656,Boom Pole 2/B,Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Front Counter,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14657,Knuckle,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14658,Knuckle,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14660,Senior Light Stand 2 (B),Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14662,Barn Doors,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14663,Knuckle,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14664,T3i Tripod (B),Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14665,Knuckle,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14666,Wireless Lav Microphone (Alpha),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1449,Max Dimas,,
  Not Linked,14667,Wireless Lav Microphone (Beta),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14670,Black Flag Large,Light Accessories, ,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14673,DC Power Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14674,C-Stand,Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14675,"AA, AAA, DC, Battery Brick, DSLR, etc.",Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14677,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1298,Keneth Riegert,,
  Not Linked,14678,DC Power Cable,Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14679,DC Power Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14683,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14685,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14686,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14687,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14688,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14689,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14690,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1449,Max Dimas,,
  Not Linked,14691,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14692,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14693,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14694,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14695,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14696,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14697,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14698,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14699,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14700,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14701,Sony NX100 Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14703,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14704,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14705,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14706,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14707,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14708,Sony NX100 White Balance Board,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14709,Sony NX100 Camera (A),Camera,Fine,"Studio (Z7U), DSLR, Doc (FS100), Sony (NX100), Sony (ZIU)",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14710,Sony NX100 Camera (B),Camera,Good,"Studio (Z7U), DSLR, Doc (FS100), Sony (NX100), Sony (ZIU)",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
